libro,id,título,campo,antes,después,motivo
innario,inno-002,Innalziamo lodi al Signor,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-002,Innalziamo lodi al Signor,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-002,Innalziamo lodi al Signor,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-003,Cantiamo con gioia a te,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-003,Cantiamo con gioia a te,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-003,Cantiamo con gioia a te,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-004,Dio di grazia,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-004,Dio di grazia,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-004,Dio di grazia,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-005,"Deh, cantate lodi eterne",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-005,"Deh, cantate lodi eterne",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-005,"Deh, cantate lodi eterne",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-006,"L'Eterno, Dio del cielo",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-006,"L'Eterno, Dio del cielo",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-006,"L'Eterno, Dio del cielo",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-007,"A te, Signor, s'innalzino",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-007,"A te, Signor, s'innalzino",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-007,"A te, Signor, s'innalzino",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-008,"A te, Signore d'amore",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-008,"A te, Signore d'amore",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-008,"A te, Signore d'amore",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-009,Per la tua benignità,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-009,Per la tua benignità,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-009,Per la tua benignità,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-010,Al Signor dell'universo,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-010,Al Signor dell'universo,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-010,Al Signor dell'universo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-011,A Dio cantate un canto nuovo,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-011,A Dio cantate un canto nuovo,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-011,A Dio cantate un canto nuovo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-012,Ogni creatura lodi te,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-012,Ogni creatura lodi te,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-012,Ogni creatura lodi te,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-013,Lode al Signor,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-013,Lode al Signor,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-013,Lode al Signor,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-014,"Gran Dio, noi t'adoriam",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-014,"Gran Dio, noi t'adoriam",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-014,"Gran Dio, noi t'adoriam",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-015,Un inno al ciel leviam festanti,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-015,Un inno al ciel leviam festanti,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-015,Un inno al ciel leviam festanti,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-016,Lode all'Altissimo,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-016,Lode all'Altissimo,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-016,Lode all'Altissimo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-017,"Te lodiamo, o Signor",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-017,"Te lodiamo, o Signor",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-017,"Te lodiamo, o Signor",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-018,Grati a te porgiamo omaggio,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-018,Grati a te porgiamo omaggio,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-018,Grati a te porgiamo omaggio,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-019,"Potente degli eserciti, Signor",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-019,"Potente degli eserciti, Signor",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-019,"Potente degli eserciti, Signor",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-020,Sommo Iddio,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-020,Sommo Iddio,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-020,Sommo Iddio,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-021,"A te, Signor del ciel",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-021,"A te, Signor del ciel",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-021,"A te, Signor del ciel",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-022,A volte sento un canto,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-022,A volte sento un canto,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-022,A volte sento un canto,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-023,Tu che gli astri intorno muovi,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-023,Tu che gli astri intorno muovi,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-023,Tu che gli astri intorno muovi,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-024,Nell'immenso cielo,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-024,Nell'immenso cielo,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-024,Nell'immenso cielo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-025,Grazie a te,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-025,Grazie a te,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-025,Grazie a te,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-026,Dio creò la terra,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-026,Dio creò la terra,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-026,Dio creò la terra,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-027,Eterno Iddio che domini,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-027,Eterno Iddio che domini,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-027,Eterno Iddio che domini,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-028,"L'immenso, l'eccelso",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-028,"L'immenso, l'eccelso",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-028,"L'immenso, l'eccelso",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-029,Dovunque il guardo giro,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-029,Dovunque il guardo giro,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-029,Dovunque il guardo giro,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-030,"Dio parlò, la luce sorse",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-030,"Dio parlò, la luce sorse",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-030,"Dio parlò, la luce sorse",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-031,Sorge il mattino,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-031,Sorge il mattino,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-031,Sorge il mattino,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-032,Dell'universo l'immensità,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-032,Dell'universo l'immensità,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-032,Dell'universo l'immensità,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-033,Il Signore è il mio buon pastor,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-033,Il Signore è il mio buon pastor,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-033,Il Signore è il mio buon pastor,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-034,Nelle città moderne,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-034,Nelle città moderne,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-034,Nelle città moderne,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-035,Il Creatore del mondo,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-035,Il Creatore del mondo,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-035,Il Creatore del mondo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-036,Ogni fiore che s'apre al sole,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-036,Ogni fiore che s'apre al sole,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-036,Ogni fiore che s'apre al sole,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-037,A Dio che tanto ci ama,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-037,A Dio che tanto ci ama,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-037,A Dio che tanto ci ama,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-038,L'Iddio di Abraham,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-038,L'Iddio di Abraham,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-038,L'Iddio di Abraham,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-039,"O Signore, la tua luce",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-039,"O Signore, la tua luce",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-039,"O Signore, la tua luce",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-040,Come un faro che risplende,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-040,Come un faro che risplende,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-040,Come un faro che risplende,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-041,"Mi amasti, o mio Signor",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-041,"Mi amasti, o mio Signor",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-041,"Mi amasti, o mio Signor",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-042,L'Iddio della vita,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-042,L'Iddio della vita,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-042,L'Iddio della vita,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-043,Scrivi tu di propria mano,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-043,Scrivi tu di propria mano,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-043,Scrivi tu di propria mano,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-044,La tua Parola,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-044,La tua Parola,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-044,La tua Parola,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-045,Canta di nuovo agli uomini,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-045,Canta di nuovo agli uomini,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-045,Canta di nuovo agli uomini,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-046,Una Lampada al nostro piede,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-046,Una Lampada al nostro piede,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-046,Una Lampada al nostro piede,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-047,"Là nel ciel, qui sulla terra",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-047,"Là nel ciel, qui sulla terra",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-047,"Là nel ciel, qui sulla terra",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-048,"O Cristo, fa ch'io t'ami",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-048,"O Cristo, fa ch'io t'ami",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-048,"O Cristo, fa ch'io t'ami",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-049,Gesù amico supremo è ognora,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-049,Gesù amico supremo è ognora,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-049,Gesù amico supremo è ognora,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-050,"Gesù, la luce del mondo",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-050,"Gesù, la luce del mondo",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-050,"Gesù, la luce del mondo",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-051,Io t'amo ineffabile Gesù,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-051,Io t'amo ineffabile Gesù,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-051,Io t'amo ineffabile Gesù,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-052,Ti voglio amar con tutto il cuor,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
